name,longitude,latitude,prov,date,key,avg_min,norm_avg_min
Zanthoxylum americanum,-87.711506,42.060022,gbif,2018-06-02,1848796170,10802987.209491411,0.462480975138883
Zanthoxylum americanum,-85.580818,42.357315,gbif,2018-06-13,1880477389,10714342.379033316,0.22316131525025718
Zanthoxylum americanum,-85.629377,37.987455,gbif,2018-06-27,1880585227,10880953.260681594,0.6729705068720864
Zanthoxylum americanum,-73.315499,44.642378,gbif,2018-06-01,1848810744,10223070.434357988,-1.103154433845819
Zanthoxylum americanum,-75.22436,45.206806,gbif,2018-06-17,1986590714,10305044.221489811,-0.8818449817910312
Zanthoxylum americanum,-87.815473,44.400043,gbif,2018-06-03,1880505817,10715922.79098267,0.22742804629648491
Zanthoxylum americanum,-79.99711,43.483466,gbif,2018-07-06,1978847830,10482035.117820725,-0.4040122543279144
Zanthoxylum americanum,-87.459558,41.619654,gbif,2018-07-25,1890672418,10810937.01160352,0.4839435232403312
Zanthoxylum americanum,-77.318729,44.484979,gbif,2018-07-01,1986610401,10391115.792142367,-0.6494725026718237
Zanthoxylum americanum,-80.313497,43.321256,gbif,2018-07-06,1978415159,10491862.638611883,-0.377480318724516
Zanthoxylum americanum,-88.831295,43.274707,gbif,2018-07-22,1990447301,10795120.236095898,0.44124204459281874
Zanthoxylum americanum,-92.041808,44.054319,gbif,2018-07-21,1883931447,10872399.731934708,0.6498780424838774
Zanthoxylum americanum,-80.342589,43.377589,gbif,2018-07-15,1978415453,10491692.486149784,-0.37793968932907634
Zanthoxylum americanum,-89.900916,43.922443,gbif,2018-07-22,1883941091,10806200.289215317,0.4711555153545549
Zanthoxylum americanum,-76.25197,44.76948,gbif,2018-07-27,1890069603,10346824.239948828,-0.769049009864851
Zanthoxylum americanum,-78.269132,44.298837,gbif,2018-07-01,1880619600,10429588.096409079,-0.5456065611988615
Zanthoxylum americanum,-80.28387,43.379785,gbif,2018-07-07,1883495038,10490289.288694538,-0.3817279839877796
Zanthoxylum americanum,-89.026994,43.884357,gbif,2018-07-21,1883931713,10777878.756765202,0.3946942092810963
Zanthoxylum americanum,-83.365228,44.434126,gbif,2018-07-09,1890671561,10556197.647845272,-0.20379131228048367
Zanthoxylum americanum,-88.522258,44.698837,gbif,2018-07-07,1883914515,10728571.196547126,0.2615756903517154
Zanthoxylum americanum,-88.990172,41.319247,gbif,2018-07-27,1890045649,10877571.838074967,0.6638414814796793
Zanthoxylum americanum,-81.874111,43.231264,gbif,2018-07-30,1890074133,10543971.862036455,-0.23679798493716273
Zanthoxylum americanum,-75.837197,44.540219,gbif,2018-07-01,1990471456,10328849.13018697,-0.8175774703789949
Zanthoxylum americanum,-80.003253,43.432884,gbif,2018-07-31,1978864967,10482935.314313311,-0.4015819409376651
Zanthoxylum americanum,-75.853556,45.320826,gbif,2018-07-15,1990580771,10331515.649114273,-0.8103785124761913
Zanthoxylum americanum,-81.878052,43.235554,gbif,2018-07-30,1890679661,10543968.427495236,-0.2368072573699979
Zanthoxylum americanum,-84.686783,41.694938,gbif,2018-07-26,1993705880,10706002.13176677,0.20064465941255036
Zanthoxylum americanum,-89.900291,43.918593,gbif,2018-07-03,1883912955,10806332.578926476,0.47151266566459177
Zanthoxylum americanum,-81.878052,43.235554,gbif,2018-07-30,1890093159,10543968.427495236,-0.2368072573699979
Zanthoxylum americanum,-93.180542,45.105366,gbif,2018-07-08,1883516998,10865908.507497896,0.6323533022767992
Zanthoxylum americanum,-89.99657,40.366208,gbif,2018-07-03,1890669183,10951022.151607264,0.8621396107944143
Zanthoxylum americanum,-87.900223,42.230499,gbif,2018-07-07,1931475285,10803127.052875226,0.4628585185430427
Zanthoxylum americanum,-95.938628,46.521217,gbif,2018-08-01,1890086298,10891173.127304079,0.7005616815808753
Zanthoxylum americanum,-86.360089,32.20171,gbif,2018-08-07,1890710454,11129070.10173033,1.3428261285204786
Zanthoxylum americanum,-88.995645,41.311954,gbif,2018-08-10,1931523448,10878053.307119302,0.6651413317624509
Zanthoxylum americanum,-89.317605,41.197452,gbif,2018-08-04,1890695654,10894007.115289617,0.7082127655450788
Zanthoxylum americanum,-73.269299,44.964979,gbif,2018-08-16,1898809957,10222565.846149009,-1.1045167002964695
Zanthoxylum americanum,-76.253052,44.767223,gbif,2018-08-17,1898805216,10346864.546381813,-0.7689401922182563
Zanthoxylum americanum,-86.078878,43.301968,gbif,2018-08-19,1931528944,10696745.542822504,0.17565410207917395
Zanthoxylum americanum,-76.251883,44.769511,gbif,2018-08-01,1890089666,10346820.662114168,-0.7690586691554108
Zanthoxylum americanum,-77.366127,44.539639,gbif,2018-08-16,1891349866,10393189.03447414,-0.6438752484705064
Zanthoxylum americanum,-88.52743,42.86823,gbif,2018-08-31,1990451690,10800457.506436301,0.45565138708914
Zanthoxylum americanum,-89.004723,43.173768,gbif,2018-08-06,1899792990,10805113.869227966,0.4682224434481014
Zanthoxylum americanum,-74.687778,45.268611,gbif,2018-08-25,1978416585,10282919.443350177,-0.941576545968274
Zanthoxylum americanum,-75.347619,45.259497,gbif,2018-08-11,1990595264,10310327.371542508,-0.8675817510169638
Zanthoxylum americanum,-78.269384,44.297492,gbif,2018-08-09,1890725985,10429613.240869794,-0.5455386772201187
Zanthoxylum americanum,-81.723647,42.478413,gbif,2018-08-12,1891325552,10565048.245391447,-0.17989683379126112
Zanthoxylum americanum,-85.393009,43.214199,gbif,2018-08-24,1899786795,10675257.206632834,0.11764077764831024
