"","name","longitude","latitude","prov","date","key","decade","avg_min","norm_avg_min"
"1","Papilio cresphontes",-82.30458,29.609945,"gbif",2018-02-02,1807299070,2010,8740340.46239626,-0.961023018955774
"2","Papilio cresphontes",-81.32901,29.909122,"gbif",2018-02-28,1831095165,2010,8664708.83916496,-1.0809736114543
"3","Papilio cresphontes",-80.21234,26.499286,"gbif",2018-02-23,1831239112,2010,8477039.85315448,-1.37861374006436
"4","Papilio cresphontes",-81.88385,28.054965,"gbif",2018-02-18,1831206312,2010,8664088.16404405,-1.08195799266048
"5","Papilio cresphontes",-82.338218,28.147235,"gbif",2018-02-10,1883461921,2010,8706039.00367389,-1.01542460550812
"6","Papilio cresphontes",-81.54196,28.117435,"gbif",2018-02-15,1831191976,2010,8635943.25676143,-1.12659538321392
"7","Papilio cresphontes",-81.312434,29.901244,"gbif",2018-02-28,1831095618,2010,8663086.45050353,-1.08354669494618
"8","Papilio cresphontes",-82.304501,29.610256,"gbif",2018-02-02,1891305899,2010,8740341.64934566,-0.961021136472264
"9","Papilio cresphontes",-82.457003,29.035086,"gbif",2018-02-17,1831200950,2010,8738818.10632542,-0.963437452295821
"10","Papilio cresphontes",-95.663603,29.714496,"gbif",2018-03-12,1836619939,2010,9913527.73308025,0.899633968398417
"11","Papilio cresphontes",-80.07978,26.3627,"gbif",2018-03-10,1836646505,2010,8461726.98899021,-1.40289970737378
"12","Papilio cresphontes",-97.109452,32.774206,"gbif",2018-03-18,1837056026,2010,10077546.529812,1.15976526015584
"13","Papilio cresphontes",-92.273141,30.47889,"gbif",2018-03-10,1836608966,2010,9624747.81757636,0.441633459002675
"14","Papilio cresphontes",-80.802459,28.533236,"gbif",2018-03-16,1883913160,2010,8582836.48829295,-1.21082190211321
"15","Papilio cresphontes",-97.278861,32.881093,"gbif",2018-03-22,1836672225,2010,10093359.3742861,1.18484418855528
"16","Papilio cresphontes",-96.969537,32.66002,"gbif",2018-03-31,1837746148,2010,10064165.2319638,1.13854272734852
"17","Papilio cresphontes",-90.267861,44.003441,"gbif",2018-03-16,1836641538,2010,9698568.42399411,0.558711806657965
"18","Papilio cresphontes",-97.693455,30.626864,"gbif",2018-03-10,1836607714,2010,10104857.0080662,1.20307925908974
"19","Papilio cresphontes",-82.539488,29.658425,"gbif",2018-03-10,1836607722,2010,8761745.30416892,-0.927075268751928
"20","Papilio cresphontes",-82.347966,29.659872,"gbif",2018-03-03,1836621448,2010,8745342.35825914,-0.953090088962548
"21","Papilio cresphontes",-90.168782,29.998619,"gbif",2018-03-02,1836566466,2010,9431827.65404026,0.135665043512036
"22","Papilio cresphontes",-90.038701,29.96222,"gbif",2018-03-31,1838009407,2010,9419749.53759288,0.116509336385425
"23","Papilio cresphontes",-97.854109,30.217709,"gbif",2018-03-23,1837061731,2010,10114687.9386606,1.21867096397752
"24","Papilio cresphontes",-90.096471,29.987263,"gbif",2018-03-03,1837054741,2010,9425276.66216358,0.125275271040043
"25","Papilio cresphontes",-89.865189,30.062716,"gbif",2018-03-19,1850987448,2010,9406392.99440237,0.0953260640849763
"26","Papilio cresphontes",-96.645877,32.871717,"gbif",2018-03-30,1837744531,2010,10038680.9440736,1.09812503827585
"27","Papilio cresphontes",-95.455503,29.662358,"gbif",2018-03-03,1836572386,2010,9894291.08157257,0.869124934644411
"28","Papilio cresphontes",-97.774474,30.27163,"gbif",2018-03-22,1837067122,2010,10108184.1804399,1.20835610335824
"29","Papilio cresphontes",-96.865354,32.714208,"gbif",2018-03-31,1837766798,2010,10055784.6474779,1.12525124910681
"30","Papilio cresphontes",-98.28687,32.16431,"gbif",2018-03-29,1837737828,2010,10173168.3170559,1.31141994566467
"31","Papilio cresphontes",-82.430845,29.658289,"gbif",2018-03-09,1848788250,2010,8752414.58162255,-0.941873651360404
"32","Papilio cresphontes",-82.605963,29.682142,"gbif",2018-03-18,1836650139,2010,8768055.53620662,-0.917067337685713
"33","Papilio cresphontes",-93.210016,30.655433,"gbif",2018-03-28,1850941827,2010,9709752.41798775,0.576449449309567
"34","Papilio cresphontes",-81.864432,27.994288,"gbif",2018-03-21,1836667525,2010,8660839.64317179,-1.08711009685611
"35","Papilio cresphontes",-90.169297,30.000607,"gbif",2018-03-01,1831099513,2010,9431909.09328669,0.135794204905703
"36","Papilio cresphontes",-84.447411,30.514289,"gbif",2018-03-19,1848807977,2010,8946449.18010382,-0.634137759168066
"37","Papilio cresphontes",-95.377938,29.850592,"gbif",2018-03-03,1837771824,2010,9889867.72153996,0.8621095535898
"38","Papilio cresphontes",-95.793248,29.808759,"gbif",2018-03-17,1913689744,2010,9926298.63184529,0.919888417637462
"39","Papilio cresphontes",-97.611102,30.194407,"gbif",2018-03-17,1836657425,2010,10092799.3242019,1.1839559577259
"40","Papilio cresphontes",-94.527108,29.600757,"gbif",2018-03-19,1836656020,2010,9810719.15652938,0.736581145460956
"41","Papilio cresphontes",-82.638581,28.953583,"gbif",2018-03-21,1836673225,2010,8752464.20961512,-0.941794942126643
"42","Papilio cresphontes",-90.108187,30.397483,"gbif",2018-03-03,1836570585,2010,9433814.65053741,0.138816389429834
"43","Papilio cresphontes",-98.422888,29.570107,"gbif",2018-04-27,1841212472,2010,10158696.9254501,1.28846854090535
"44","Papilio cresphontes",-97.882726,30.582959,"gbif",2018-04-11,1838067942,2010,10121159.9283048,1.2289354401226
"45","Papilio cresphontes",-82.238597,29.668458,"gbif",2018-04-29,1841283204,2010,8736180.506974,-0.967620644345116
"46","Papilio cresphontes",-98.525557,29.563501,"gbif",2018-04-30,1841285956,2010,10167844.8834155,1.30297706169621
"47","Papilio cresphontes",-95.393937,30.101028,"gbif",2018-04-04,1837774393,2010,9894600.15930573,0.869615127180759
"48","Papilio cresphontes",-80.211212,25.745195,"gbif",2018-04-06,1848792904,2010,8456871.80207096,-1.41059995923633
"49","Papilio cresphontes",-93.05185,34.435354,"gbif",2018-04-20,1839270540,2010,9754218.33338296,0.646971707986095
"50","Papilio cresphontes",-82.384715,28.870345,"gbif",2018-04-08,1838028944,2010,8728387.40600092,-0.979980382761185
"51","Papilio cresphontes",-82.238464,29.668539,"gbif",2018-04-29,1847448728,2010,8736171.18213197,-0.96763543340131
"52","Papilio cresphontes",-90.118903,30.470592,"gbif",2018-04-02,1837759604,2010,9436089.14191656,0.142423697813621
"53","Papilio cresphontes",-94.558117,35.331842,"gbif",2018-04-27,1841320442,2010,9893145.28230983,0.867307714616891
"54","Papilio cresphontes",-95.548212,30.712158,"gbif",2018-04-17,1890032287,2010,9916257.32307377,0.9039630561928
"55","Papilio cresphontes",-90.024099,30.282813,"gbif",2018-04-17,1838381448,2010,9424362.52440992,0.123825462606847
"56","Papilio cresphontes",-96.977466,33.06521,"gbif",2018-04-28,1841239626,2010,10069462.2112256,1.14694365507909
"57","Papilio cresphontes",-97.655863,30.226942,"gbif",2018-04-25,1841195175,2010,10097141.6232995,1.19084277738295
"58","Papilio cresphontes",-97.650672,30.216733,"gbif",2018-04-30,1841322384,2010,10096567.4286887,1.1899321135517
"59","Papilio cresphontes",-97.302564,32.735091,"gbif",2018-04-01,1837755673,2010,10093790.6651276,1.18552820920395
"60","Papilio cresphontes",-97.392952,32.749657,"gbif",2018-04-19,1839213611,2010,10101761.6213717,1.19817002334745
"61","Papilio cresphontes",-98.15708,30.162347,"gbif",2018-04-27,1841205869,2010,10141088.611475,1.26054202546145
"62","Papilio cresphontes",-93.316256,35.510797,"gbif",2018-04-28,1847501301,2010,9792654.03590919,0.707930141696009
"63","Papilio cresphontes",-82.238575,29.668503,"gbif",2018-04-20,1841249947,2010,8736179.77654262,-0.967621802798068
"64","Papilio cresphontes",-97.708853,30.428319,"gbif",2018-04-20,1839216955,2010,10104057.3533074,1.20181101892758
"65","Papilio cresphontes",-80.104446,26.146389,"gbif",2018-04-07,1838027116,2010,8458112.51449253,-1.40863220839708
"66","Papilio cresphontes",-82.54854,28.551859,"gbif",2018-04-21,1839231339,2010,8734546.85229159,-0.970211595573203
"67","Papilio cresphontes",-90.1184,30.470775,"gbif",2018-04-11,1838047250,2010,9436048.60027345,0.142359399390486
"68","Papilio cresphontes",-77.303147,44.47907,"gbif",2018-05-27,1847619300,2010,8799602.64332999,-0.867034110453642
"69","Papilio cresphontes",-80.801868,28.530461,"gbif",2018-05-16,1847535387,2010,8582711.254868,-1.21102052040119
"70","Papilio cresphontes",-86.172862,39.578067,"gbif",2018-05-28,1847620687,2010,9300491.33004145,-0.0726323485993963
"71","Papilio cresphontes",-78.259815,44.21219,"gbif",2018-05-29,1990557902,2010,8855900.21775028,-0.777747022335877
"72","Papilio cresphontes",-97.759738,30.566124,"gbif",2018-05-28,1847621850,2010,10110072.0059348,1.21135016559012
"73","Papilio cresphontes",-79.919572,43.296199,"gbif",2018-05-21,1847574841,2010,8941679.98735403,-0.641701625598998
"74","Papilio cresphontes",-80.296146,27.091027,"gbif",2018-05-09,1847477987,2010,8500225.24958428,-1.34184205752936
"75","Papilio cresphontes",-73.390822,43.637755,"gbif",2018-05-29,1848765513,2010,8503398.37425172,-1.33680953055627
"76","Papilio cresphontes",-96.709749,33.448221,"gbif",2018-05-16,1847537247,2010,10050889.7165265,1.11748796381983
"77","Papilio cresphontes",-73.391659,43.656024,"gbif",2018-05-23,1847589473,2010,8504169.78214787,-1.33558608948429
"78","Papilio cresphontes",-96.585813,39.106347,"gbif",2018-05-26,1847617344,2010,10105120.6278097,1.20349735595285
"79","Papilio cresphontes",-95.642858,31.789081,"gbif",2018-05-02,1841320044,2010,9938474.35795332,0.939198932186263
"80","Papilio cresphontes",-93.399987,44.846917,"gbif",2018-05-20,1847566385,2010,9938282.50759305,0.938894660462316
"81","Papilio cresphontes",-81.07091,28.509744,"gbif",2018-05-24,1847597065,2010,8605398.37912897,-1.1750390898709
"82","Papilio cresphontes",-95.601447,29.848203,"gbif",2018-05-26,1847606627,2010,9909727.90946654,0.893607506524651
"83","Papilio cresphontes",-97.304914,30.837307,"gbif",2018-05-23,1933538921,2010,10072814.1661846,1.15225980414722
"84","Papilio cresphontes",-96.645858,32.871663,"gbif",2018-05-25,1890033684,2010,10038678.6737602,1.09812143759355
"85","Papilio cresphontes",-79.9522,43.447342,"gbif",2018-05-28,1848768453,2010,8948691.50365188,-0.630581468470172
"86","Papilio cresphontes",-81.28436,41.7607,"gbif",2018-05-30,1848808355,2010,8992823.65766304,-0.560588550221086
"87","Papilio cresphontes",-83.370899,42.285106,"gbif",2018-05-28,1850910434,2010,9159143.75124943,-0.296807437007595
"88","Papilio cresphontes",-96.974988,33.065866,"gbif",2018-05-28,1847622921,2010,10069256.5096459,1.14661741553389
"89","Papilio cresphontes",-92.774193,45.276354,"gbif",2018-05-28,1848760349,2010,9900044.00993443,0.878248990642726
"90","Papilio cresphontes",-82.238599,29.668543,"gbif",2018-05-19,1847599478,2010,8736182.86263645,-0.967616908300657
"91","Papilio cresphontes",-73.39214,43.661149,"gbif",2018-05-24,1847605523,2010,8504402.80863181,-1.3352165130608
"92","Papilio cresphontes",-96.64592,32.871617,"gbif",2018-05-24,1847599951,2010,10038683.4768835,1.09812905527336
"93","Papilio cresphontes",-73.413295,43.577138,"gbif",2018-05-23,1847588366,2010,8502545.53246328,-1.33816212453032
"94","Papilio cresphontes",-80.996945,28.569686,"gbif",2018-05-23,1847590779,2010,8600599.08822641,-1.18265069150973
"95","Papilio cresphontes",-80.365853,43.400801,"gbif",2018-05-25,1990611179,2010,8976324.0192893,-0.586756723194029
"96","Papilio cresphontes",-93.257634,36.056319,"gbif",2018-05-16,1847549092,2010,9796066.58903208,0.713342398521053
"97","Papilio cresphontes",-80.996962,28.569661,"gbif",2018-05-25,1847613708,2010,8600599.89174691,-1.18264941713856
"98","Papilio cresphontes",-79.725273,43.199061,"gbif",2018-05-26,1993721703,2010,8924961.08077112,-0.668217554583016
"99","Papilio cresphontes",-77.390729,44.509713,"gbif",2018-05-26,1847608746,2010,8806620.00114501,-0.855904688768334
"100","Papilio cresphontes",-82.351232,29.661641,"gbif",2018-05-28,1880468916,2010,8745667.86688807,-0.952573837277937
"101","Papilio cresphontes",-73.25454,44.006737,"gbif",2018-05-25,1847602159,2010,8508725.04491096,-1.3283615127256
"102","Papilio cresphontes",-73.126238,44.330438,"gbif",2018-05-24,1847604086,2010,8512958.72495618,-1.3216469612169
"103","Papilio cresphontes",-92.768256,45.262831,"gbif",2018-05-28,1848760340,2010,9899412.25636547,0.877247039188136
"104","Papilio cresphontes",-73.414147,43.577458,"gbif",2018-05-29,1848765012,2010,8502615.61393316,-1.33805097639576
"105","Papilio cresphontes",-73.342568,44.694506,"gbif",2018-05-29,1848767320,2010,8541738.3581691,-1.27600290508944
"106","Papilio cresphontes",-93.127501,44.786085,"gbif",2018-05-31,1850919087,2010,9917813.88838155,0.906431744857058
"107","Papilio cresphontes",-80.997879,28.571364,"gbif",2018-05-13,1847519616,2010,8600724.33795493,-1.18245204736454
"108","Papilio cresphontes",-80.296138,27.09099,"gbif",2018-05-28,1847622609,2010,8500223.55816292,-1.34184474009766
"109","Papilio cresphontes",-73.416106,43.578195,"gbif",2018-05-29,1848766308,2010,8502776.7986647,-1.33779533988787
"110","Papilio cresphontes",-81.194346,28.534574,"gbif",2018-05-29,1848767284,2010,8616725.02293208,-1.15707520681304
"111","Papilio cresphontes",-91.038989,30.426337,"gbif",2018-05-07,1847466230,2010,9515707.50799118,0.268697203212373
"112","Papilio cresphontes",-73.342499,44.694501,"gbif",2018-05-31,1848783475,2010,8541733.59227086,-1.27601046373084
"113","Papilio cresphontes",-79.386895,43.066087,"gbif",2018-06-03,1848800850,2010,8896923.22647627,-0.712685160742542
"114","Papilio cresphontes",-77.301317,44.479405,"gbif",2018-06-02,1848794263,2010,8799489.79578826,-0.867213084921124
"115","Papilio cresphontes",-92.121025,30.160099,"gbif",2018-06-02,1850908275,2010,9606183.75505185,0.412191141042841
"116","Papilio cresphontes",-77.30429,44.48094,"gbif",2018-06-01,1848792057,2010,8799745.21359579,-0.866807996202427
"117","Papilio cresphontes",-81.497368,27.498382,"gbif",2018-06-02,1850937180,2010,8616011.73299028,-1.1582064737023
"118","Papilio cresphontes",-96.645881,32.871661,"gbif",2018-06-11,1891290396,2010,10038680.6321846,1.09812454362466
"119","Papilio cresphontes",-73.413382,43.596308,"gbif",2018-06-02,1848808797,2010,8503300.70682498,-1.33696442959459
"120","Papilio cresphontes",-80.950434,28.504288,"gbif",2018-06-29,1944407671,2010,8594842.78437326,-1.19178010098537
"121","Papilio cresphontes",-73.124601,44.341722,"gbif",2018-06-02,1898821945,2010,8513297.5331889,-1.321109616565
"122","Papilio cresphontes",-92.234387,38.587768,"gbif",2018-06-30,1883490345,2010,9753230.26154565,0.645404641232107
"123","Papilio cresphontes",-83.969614,30.511475,"gbif",2018-06-02,1850980295,2010,8905484.61046748,-0.699106937263017
"124","Papilio cresphontes",-82.238245,29.668291,"gbif",2018-06-15,1880484914,2010,8736146.02787962,-0.967675327659087
"125","Papilio cresphontes",-80.802459,28.533236,"gbif",2018-06-22,1880550822,2010,8582836.48829295,-1.21082190211321
"126","Papilio cresphontes",-73.398332,43.573585,"gbif",2018-06-18,1880513768,2010,8501395.51256481,-1.33998603842127
"127","Papilio cresphontes",-97.804852,30.35062,"gbif",2018-06-23,1880559415,2010,10111742.4938773,1.21399953380271
"128","Papilio cresphontes",-80.120037,43.41981,"gbif",2018-06-15,1880484258,2010,8959622.54491075,-0.613245004969756
"129","Papilio cresphontes",-82.809984,27.899151,"gbif",2018-06-07,1850934481,2010,8741057.39200235,-0.959885979614883
"130","Papilio cresphontes",-82.663425,27.904579,"gbif",2018-06-04,1850911943,2010,8728361.37571974,-0.980021666387234
"131","Papilio cresphontes",-97.477794,32.85337,"gbif",2018-06-07,1850928570,2010,10110220.6856565,1.21158596934444
"132","Papilio cresphontes",-82.34478,29.642808,"gbif",2018-06-12,1850971851,2010,8744632.27279112,-0.954216273605619
"133","Papilio cresphontes",-92.232952,38.589752,"gbif",2018-06-12,1880475236,2010,9753148.92578872,0.6452756439712
"134","Papilio cresphontes",-96.715657,30.306637,"gbif",2018-06-01,1848793042,2010,10014487.0703446,1.05975392623773
"135","Papilio cresphontes",-73.402405,43.581044,"gbif",2018-06-24,1883485205,2010,8501962.36829342,-1.33908701394444
"136","Papilio cresphontes",-88.022131,41.532936,"gbif",2018-06-25,1880568742,2010,9484041.78997325,0.21847586092377
"137","Papilio cresphontes",-95.570917,29.97354,"gbif",2018-06-14,1880486805,2010,9908645.37562056,0.891890624476145
"138","Papilio cresphontes",-73.613577,43.383348,"gbif",2018-06-13,1850976616,2010,8508566.49302724,-1.32861297357731
"139","Papilio cresphontes",-73.398111,43.573732,"gbif",2018-06-11,1850965620,2010,8501386.32651532,-1.34000060735463
"140","Papilio cresphontes",-95.589203,29.975953,"gbif",2018-06-12,1850969103,2010,9910302.29849278,0.894518478695785
"141","Papilio cresphontes",-85.714164,43.516133,"gbif",2018-06-07,1880500140,2010,9359924.24743077,0.0216273452982487
"142","Papilio cresphontes",-84.873177,31.760902,"gbif",2018-06-07,1883955779,2010,9012206.9652471,-0.529846922183067
"143","Papilio cresphontes",-94.330383,32.113553,"gbif",2018-06-12,1880490092,2010,9828895.12840042,0.765407957606714
"144","Papilio cresphontes",-74.782987,45.059689,"gbif",2018-06-08,1850937281,2010,8651348.4365842,-1.10216300468839
"145","Papilio cresphontes",-80.111792,43.34767,"gbif",2018-06-11,1850966023,2010,8956806.02837727,-0.617711956921048
"146","Papilio cresphontes",-82.241198,28.140914,"gbif",2018-06-03,1848802982,2010,8697420.82593755,-1.02909290299487
"147","Papilio cresphontes",-96.97958,33.06209,"gbif",2018-06-06,1914314441,2010,10069608.6186989,1.14717585508242
"148","Papilio cresphontes",-94.565922,32.278019,"gbif",2018-06-04,1850914426,2010,9851571.67313623,0.801372609172647
"149","Papilio cresphontes",-89.024956,41.29834,"gbif",2018-06-26,1920787687,2010,9554455.73416748,0.330151294629907
"150","Papilio cresphontes",-90.936594,30.539073,"gbif",2018-06-28,1880592092,2010,9508722.16939309,0.257618563513195
"151","Papilio cresphontes",-84.261701,30.213352,"gbif",2018-06-26,1880598239,2010,8923345.45432288,-0.67077991330869
"152","Papilio cresphontes",-97.408815,32.787647,"gbif",2018-06-23,1890035323,2010,10103548.14547,1.20100342312056
"153","Papilio cresphontes",-73.144667,44.706099,"gbif",2018-06-01,1850916915,2010,8529105.39499974,-1.29603859059288
"154","Papilio cresphontes",-73.366316,43.728851,"gbif",2018-06-08,1850940118,2010,8505313.16069071,-1.33377270868134
"155","Papilio cresphontes",-73.340964,44.694627,"gbif",2018-06-12,1850972943,2010,8541636.94819926,-1.27616373974362
"156","Papilio cresphontes",-76.019231,44.492291,"gbif",2018-06-16,1880498571,2010,8713064.28607222,-1.00428261555543
"157","Papilio cresphontes",-76.2464,44.769087,"gbif",2018-06-07,1850940213,2010,8738375.55949045,-0.964139324777136
"158","Papilio cresphontes",-82.315103,29.660508,"gbif",2018-06-13,1850976791,2010,8742539.00871428,-0.957536158272175
"159","Papilio cresphontes",-80.244284,43.443567,"gbif",2018-06-12,1850986588,2010,8969089.98913375,-0.59822978388264
"160","Papilio cresphontes",-84.17894,39.642472,"gbif",2018-06-10,1850956843,2010,9149925.88676574,-0.311426828462517
"161","Papilio cresphontes",-77.304156,44.479963,"gbif",2018-06-10,1850960734,2010,8799702.22806774,-0.866876170589509
"162","Papilio cresphontes",-81.619571,43.919535,"gbif",2018-06-01,1850908021,2010,9079986.07187404,-0.422350300379008
"163","Papilio cresphontes",-77.10315,44.281963,"gbif",2018-06-12,1850973233,2010,8779131.02601667,-0.899501781002322
"164","Papilio cresphontes",-90.10958,29.917892,"gbif",2018-06-17,1880500047,2010,9425157.57840276,0.125086406024902
"165","Papilio cresphontes",-80.343822,32.681175,"gbif",2018-06-24,1880562726,2010,8658231.36160099,-1.09124679135575
"166","Papilio cresphontes",-73.402061,43.579489,"gbif",2018-06-23,1880583598,2010,8501878.32760478,-1.33922030118547
"167","Papilio cresphontes",-75.864045,45.359357,"gbif",2018-06-04,1891312945,2010,8734277.24229692,-0.970639192882666
"168","Papilio cresphontes",-79.815492,43.201643,"gbif",2018-06-17,1880525472,2010,8931395.69168966,-0.658012360522644
"169","Papilio cresphontes",-95.29431,30.023789,"gbif",2018-06-06,1890034296,2010,9884733.03988432,0.853966027369277
"170","Papilio cresphontes",-73.889259,42.811062,"gbif",2018-06-02,1848794997,2010,8505344.83079688,-1.33372248037952
"171","Papilio cresphontes",-76.097336,42.997364,"gbif",2018-06-21,1891291153,2010,8664630.97695215,-1.08109709972759
"172","Papilio cresphontes",-77.30519,44.481315,"gbif",2018-06-09,1850960128,2010,8799819.42425763,-0.866690299232865
"173","Papilio cresphontes",-96.97958,33.06209,"gbif",2018-06-10,1914314439,2010,10069608.6186989,1.14717585508242
"174","Papilio cresphontes",-92.052923,44.057559,"gbif",2018-06-06,1850933712,2010,9828784.3076694,0.765232197629887
"175","Papilio cresphontes",-92.3965,30.497402,"gbif",2018-06-05,1850917154,2010,9635871.97668649,0.459276204448276
"176","Papilio cresphontes",-96.963607,33.061732,"gbif",2018-06-17,1880520661,2010,10068230.5208724,1.1449902131016
"177","Papilio cresphontes",-74.078072,45.117459,"gbif",2018-06-09,1986581349,2010,8606918.09641083,-1.17262884160964
"178","Papilio cresphontes",-96.97958,33.06209,"gbif",2018-06-25,1891291205,2010,10069608.6186989,1.14717585508242
"179","Papilio cresphontes",-93.24584,30.187419,"gbif",2018-06-01,1848795068,2010,9705746.18541845,0.57009562600334
"180","Papilio cresphontes",-84.381247,34.004336,"gbif",2018-06-30,1880607602,2010,9025024.49159197,-0.509518522318749
"181","Papilio cresphontes",-97.713439,30.701767,"gbif",2018-06-24,1880558737,2010,10107442.6211333,1.20718000169073
"182","Papilio cresphontes",-81.549246,28.373163,"gbif",2018-06-26,1880577715,2010,8643224.54895376,-1.11504736566108
"183","Papilio cresphontes",-97.455373,32.693823,"gbif",2018-06-10,1850961001,2010,10106547.1180442,1.20575974754926
"184","Papilio cresphontes",-97.874016,30.187282,"gbif",2018-06-23,1890036079,2010,10116132.5037077,1.22096202194903
"185","Papilio cresphontes",-92.750585,45.177038,"gbif",2018-07-29,1890682824,2010,9896824.19932382,0.873142420481013
"186","Papilio cresphontes",-89.64835,43.291834,"gbif",2018-07-25,1883968803,2010,9640024.21115597,0.46586158452512
"187","Papilio cresphontes",-92.11888,44.544783,"gbif",2018-07-28,1890050678,2010,9841526.01116441,0.785440343619189
"188","Papilio cresphontes",-90.538306,38.201672,"gbif",2018-07-29,1890067713,2010,9612262.87385345,0.421832530067253
"189","Papilio cresphontes",-76.26175,44.769583,"gbif",2018-07-27,1890069559,2010,8739426.02163712,-0.962473307951005
"190","Papilio cresphontes",-83.198175,40.008347,"gbif",2018-07-19,1990500958,2010,9085315.52347215,-0.413897872022024
"191","Papilio cresphontes",-79.875335,43.292039,"gbif",2018-07-30,1890720284,2010,8938437.73671106,-0.646843785307293
"192","Papilio cresphontes",-82.508241,41.928504,"gbif",2018-07-21,1883937829,2010,9086630.08541286,-0.411812996979982
"193","Papilio cresphontes",-80.121647,43.419077,"gbif",2018-07-27,1890049309,2010,8959712.96390835,-0.613101601828687
"194","Papilio cresphontes",-94.301601,35.325647,"gbif",2018-07-20,1890073231,2010,9871719.94434669,0.833327457769824
"195","Papilio cresphontes",-82.555278,29.098847,"gbif",2018-07-28,1890088785,2010,8748923.93483105,-0.947409763544104
"196","Papilio cresphontes",-91.166275,37.168392,"gbif",2018-07-04,1880647424,2010,9644026.13925076,0.472208581000892
"197","Papilio cresphontes",-75.814567,45.353214,"gbif",2018-07-26,1901058952,2010,8730766.73270717,-0.976206807159229
"198","Papilio cresphontes",-79.807905,43.7476,"gbif",2018-07-21,1944402474,2010,8948002.31781848,-0.631674506613825
"199","Papilio cresphontes",-96.964481,33.063993,"gbif",2018-07-30,1890072119,2010,10068331.4200818,1.14515023769763
"200","Papilio cresphontes",-84.912717,43.576788,"gbif",2018-07-30,1890081993,2010,9303978.68538634,-0.0671014565994517
"201","Papilio cresphontes",-83.154107,39.927713,"gbif",2018-07-19,1883922572,2010,9079840.16579144,-0.422581705184432
"202","Papilio cresphontes",-98.25023,31.633529,"gbif",2018-07-28,1890062599,2010,10164569.3242293,1.29778207515008
"203","Papilio cresphontes",-84.612283,41.928726,"gbif",2018-07-27,1890043516,2010,9240511.6045363,-0.167759271767993
"204","Papilio cresphontes",-83.548606,40.955649,"gbif",2018-07-18,1883557420,2010,9136720.51599293,-0.332370343630996
"205","Papilio cresphontes",-88.693528,42.795823,"gbif",2018-07-28,1891329455,2010,9560200.54847618,0.339262481864589
"206","Papilio cresphontes",-77.670228,43.081237,"gbif",2018-07-30,1890070171,2010,8777004.15690037,-0.902874962745178
"207","Papilio cresphontes",-96.97958,33.06209,"gbif",2018-07-31,1890090918,2010,10069608.6186989,1.14717585508242
"208","Papilio cresphontes",-91.995596,35.513522,"gbif",2018-07-16,1883541141,2010,9683538.52878487,0.534874623763918
"209","Papilio cresphontes",-98.2485,31.633795,"gbif",2018-07-21,1883930286,2010,10164420.3532989,1.2975458095432
"210","Papilio cresphontes",-95.881061,40.927391,"gbif",2018-07-20,1883928034,2010,10071014.6413605,1.14940578542258
"211","Papilio cresphontes",-83.410767,38.790816,"gbif",2018-07-09,1944393469,2010,9069204.31598935,-0.439449999569496
"212","Papilio cresphontes",-81.884661,28.055308,"gbif",2018-07-26,1890046901,2010,8664167.61831649,-1.08183197940506
"213","Papilio cresphontes",-83.662616,42.301265,"gbif",2018-07-28,1890058224,2010,9180780.21281349,-0.262492341373021
"214","Papilio cresphontes",-85.97023,42.6221,"gbif",2018-07-14,1883528315,2010,9356980.64254274,0.0169588331691219
"215","Papilio cresphontes",-82.51844,41.962772,"gbif",2018-07-08,1883487522,2010,9088327.31635295,-0.409121214783955
"216","Papilio cresphontes",-90.100105,43.099981,"gbif",2018-07-28,1890051059,2010,9669423.61739041,0.512488591142982
"217","Papilio cresphontes",-76.790817,41.783761,"gbif",2018-07-30,1890068758,2010,8670672.79392632,-1.07151487082841
"218","Papilio cresphontes",-83.198428,40.008722,"gbif",2018-07-21,1986566869,2010,9085344.58943703,-0.413851773848272
"219","Papilio cresphontes",-93.301872,31.669905,"gbif",2018-07-04,1880637459,2010,9733246.24291675,0.613710294705831
"220","Papilio cresphontes",-76.388336,44.141577,"gbif",2018-07-31,1890686049,2010,8725477.79014441,-0.984594988808503
"221","Papilio cresphontes",-86.0161,39.381781,"gbif",2018-07-07,1945456199,2010,9283888.19601474,-0.0989646640879125
"222","Papilio cresphontes",-81.639595,28.553955,"gbif",2018-07-15,1883532677,2010,8655755.74717493,-1.09517307780203
"223","Papilio cresphontes",-83.09194,41.463163,"gbif",2018-07-16,1890039609,2010,9116560.85278523,-0.364343259760791
"224","Papilio cresphontes",-81.274875,43.044425,"gbif",2018-07-27,1890045288,2010,9029896.19240706,-0.501792079671101
"225","Papilio cresphontes",-93.220404,44.931161,"gbif",2018-07-31,1890093479,2010,9926651.45712128,0.920447993104631
"226","Papilio cresphontes",-84.643509,37.822957,"gbif",2018-07-23,1990580223,2010,9139984.84439641,-0.327193168933715
"227","Papilio cresphontes",-82.94072,40.309856,"gbif",2018-07-16,1883546127,2010,9074102.26921287,-0.431681921005394
"228","Papilio cresphontes",-93.183732,33.346976,"gbif",2018-07-26,1890043654,2010,9748658.52396578,0.638153935667103
"229","Papilio cresphontes",-94.301601,35.325647,"gbif",2018-07-20,1890049385,2010,9871719.94434669,0.833327457769824
"230","Papilio cresphontes",-77.670245,43.081894,"gbif",2018-07-31,1890081844,2010,8777027.5931552,-0.902837793205076
